7.80086,-0.871285,1.71225
8.04455,-1.2801,1.36275
7.25837,-0.25076,1.98143
7.25551,-0.844311,2.016
7.60288,-0.918042,2.07838
8.12984,-0.949556,1.94622
7.80068,-1.19163,2.03855
7.81227,-1.15334,2.03455
7.91666,-0.593544,2.08682
7.90242,-0.630922,2.08281
6.87348,-1.08753,1.21814
7.30975,-1.48922,1.43983
7.07541,-1.42785,1.45462
7.06799,-1.38854,1.45061
7.25127,-0.897438,1.63569
7.23312,-0.933085,1.63168
7.74917,-1.42005,2.30295
7.43228,-0.746175,2.27431
7.73391,-1.00569,2.34532
7.76731,-1.02766,2.34132
7.36122,-1.27108,2.39747
7.33807,-1.23847,2.39348
7.54025,-1.69798,1.29522
6.98926,-1.42408,1.54049
7.27551,-1.7829,1.52111
7.30228,-1.75317,1.51711
7.12167,-1.57772,1.15889
7.09194,-1.55094,1.15489
7.25542,-1.71885,2.24783
7.09198,-0.949023,2.06884
7.23165,-1.27028,2.35424
7.26584,-1.29103,2.35024
6.89928,-1.50247,2.05162
6.87246,-1.47278,2.04762
7.62828,-1.48122,1.36319
7.5954,-1.78971,2.03059
7.80333,-1.55904,1.72382
7.838,-1.57899,1.71981
7.44544,-1.96116,1.55272
7.44298,-1.92124,1.54872
7.07714,-1.58428,2.09048
7.03719,-1.5864,2.08646
7.26645,-2.01253,2.38942
7.29764,-1.9875,2.38543
7.11357,-2.12228,2.50371
6.86269,-1.76839,2.48333
7.35971,-1.67,2.50654
7.32812,-1.64547,2.50253
7.75953,-1.35176,2.27368
7.78211,-1.38477,2.26969
7.89083,-1.57161,2.72118
7.5429,-1.47566,2.85377
7.44063,-2.28944,2.79953
7.05149,-2.25683,2.75082
7.18007,-1.99166,3.05321
7.1551,-2.56102,2.9981
7.66996,-1.27995,2.83888
7.30526,-1.45345,2.98333
7.41848,-1.1349,3.11165
7.43276,-1.71575,3.20364
7.8574,1.72358,1.19902
7.63567,1.30293,1.40095
7.70276,1.18197,2.0519
7.90229,0.615128,1.95492
7.20158,1.61006,1.69735
7.70907,1.3413,1.78142
7.36806,1.25859,1.76546
7.35152,1.295,1.76146
7.56172,1.81138,1.79785
7.54806,1.77378,1.79385
