0.421314,-0.552927,1.3792
0.913402,-0.715954,1.6369
1.12518,-0.478179,1.39982
0.805674,0.0118619,1.15547
1.55389,-0.203542,2.69985
1.81087,-0.528023,2.72175
1.66811,-1.39811,2.6036
1.83159,-1.47669,2.34065
1.29097,-0.830671,2.96845
1.30757,-0.357035,2.86927
1.87019,-1.37068,2.65622
1.72536,-1.06355,3.00459
-0.75379,1.11702,1.36229
-1.24687,1.0758,1.57153
-1.21978,0.811048,1.80095
-0.710866,0.696533,2.04593
-1.486,2.20485,3.60371
-1.23106,1.87802,3.63785
-1.79356,1.23275,3.72153
-1.5656,0.933088,3.60714
-1.95326,1.80825,4.02968
-1.78105,2.1754,3.92797
-1.45152,1.05174,3.99441
-1.5971,1.44621,4.26121
1.45431,0.407139,2.93122
1.70399,0.0940873,2.85814
1.20353,1.40901,2.69117
1.10649,1.1409,2.94543
1.79499,0.207795,2.90406
1.62112,0.575861,3.18564
1.10664,1.19316,3.09569
1.45286,1.24324,3.12624
1.73304,0.951236,3.18923
1.91614,0.579213,2.93335
1.2944,1.1405,3.25153
1.14207,0.68811,3.31998
-1.57076,-1.17839,2.60668
-1.36789,-1.57435,2.6158
-0.989061,-0.52452,3.07163
-0.736693,-0.844221,3.14253
-0.897651,-1.76985,2.93122
-1.02965,-1.39772,3.22266
-1.16397,-0.883981,3.37857
-1.07075,-0.535892,3.15527
-0.871392,-1.10337,3.35526
-0.730157,-1.52673,3.10832
-1.24248,-0.728939,3.30388
-1.43288,-1.14871,3.31329
-0.047066,1.80469,3.37965
0.135275,1.39438,3.47596
1.16317,1.68179,3.20956
1.21601,1.66647,2.89444
0.292404,1.35278,3.79076
0.304358,1.84535,3.83471
1.2894,1.72429,3.43701
1.0953,1.92139,3.78792
0.492684,1.76196,4.02493
0.574334,1.26577,3.8646
0.818211,2.14365,3.98719
1.08981,1.97846,3.71925
0.755536,1.87169,4.38885
0.908834,1.49233,4.07077
1.03229,1.29662,4.60341
0.922259,1.87153,4.70012
0.75732,2.1529,4.23406
0.418304,1.90879,4.24697
0.396144,2.02427,4.83614
0.457214,2.60757,4.69664
-1.54785,-0.636597,3.67214
-1.34232,-1.02694,3.75879
-1.0209,-1.87588,3.58139
-0.845099,-1.96543,3.32977
-1.92693,-1.60885,3.89834
-1.85295,-1.15777,4.01384
-0.949481,-1.9196,3.99132
-1.11006,-1.59521,4.31939
-1.75869,-1.50277,4.33799
-1.64974,-1.92564,4.09399
-1.28356,-1.10627,4.47857
-0.997088,-1.47631,4.35751
-1.44413,-1.50325,4.92885
-1.32269,-1.82523,4.55964
-1.24176,-2.10815,5.08609
-1.33227,-1.5359,5.21506
-1.45195,-1.10212,4.75445
-1.72029,-1.45962,4.8456
-1.76644,-1.34326,5.41296
-1.72173,-0.750012,5.30022
-0.861141,0.819693,4.07849
-0.614118,0.478976,4.05942
-1.67501,1.11248,3.18408
-1.67553,0.718792,3.21474
-0.844473,1.40946,4.05079
-1.18619,1.50417,4.20486
-1.79525,0.607,3.90395
-1.85002,1.03003,4.11756
-1.39756,1.58047,4.2665
-1.65635,1.48857,4.00833
-1.46031,1.01801,4.63977
-1.35405,0.580832,4.39266
-1.70737,1.38976,4.79568
-1.62581,0.882521,4.63444
-1.8435,0.756825,5.10574
-1.83632,1.35444,5.16956
-1.4392,1.47146,4.92913
-1.1115,1.21249,4.72957
-0.876393,1.25925,5.34957
-1.07865,1.7976,5.33883
-1.46055,0.804832,5.59602
-1.9654,0.922402,5.47027
-1.54456,1.12445,5.93374
-1.5486,1.16425,5.94176
-1.54456,1.12445,5.93777
-1.94909,0.544581,5.78478
-1.94035,0.505551,5.79279
-1.94909,0.544581,5.78876
-1.09287,1.69052,5.37882
-1.51147,1.46432,5.6094
-1.15307,1.87637,5.76639
-1.14891,1.91615,5.77438
-1.15307,1.87637,5.77038
-1.4711,1.21362,5.88562
-1.46721,1.17381,5.8936
-1.4711,1.21362,5.88962
1.08531,-0.759615,3.44544
1.3538,-1.03722,3.37891
0.145475,-1.69087,3.12331
0.40707,-1.85838,3.01002
0.950704,-1.217,4.01147
0.73869,-0.824331,3.86522
0.813526,-2.09452,3.46141
0.693466,-1.94181,3.84203
0.643577,-1.05642,4.02227
0.514252,-1.52802,4.04856
1.10142,-1.77669,4.11172
1.10903,-1.94586,3.71962
0.646943,-1.42277,4.41377
0.798872,-1.8839,4.19817
0.608467,-2.08307,4.68231
0.59022,-1.49103,4.77778
0.931173,-1.25159,4.50716
1.24449,-1.50991,4.28347
