8.00379,7.8938,1.00073
7.97074,8.54675,1.2964
8.09078,8.41196,0.889509
8.12778,8.23069,1.14079
7.40678,8.02903,1.22511
7.71196,8.35669,1.7115
7.42355,8.01502,1.61262
7.41084,8.30441,1.49004
7.85786,8.88323,1.05573
7.72473,8.72124,1.00879
7.74207,8.76038,1.23537
7.78159,8.70338,1.45754
7.67579,9.19741,1.26286
7.54134,9.50589,1.5057
7.77947,8.43125,1.85226
7.99662,8.23006,1.77549
7.98646,8.12484,2.00043
8.05583,8.01645,2.20817
7.88521,8.5213,2.17736
7.75669,8.73222,2.50998
7.65361,9.11047,1.6279
7.735,8.92729,1.4134
7.72744,9.29778,1.29382
7.79677,9.43666,1.23851
7.50097,9.30355,1.66547
7.24651,9.505,1.93726
7.99582,8.8463,1.93686
7.993,8.46969,1.94391
8.01764,8.39456,2.20064
8.0106,8.31391,2.41184
8.25558,8.82598,2.27247
8.46949,9.03345,2.50188
8.09427,9.20354,1.73265
8.18095,9.29654,1.63883
8.08524,9.1314,2.23406
8.17533,9.13078,2.62238
7.80313,8.49783,2.12693
7.88858,8.3267,2.27743
7.58635,8.89245,2.32651
7.31751,9.09888,2.58147
7.96017,9.48393,2.26802
8.03163,9.60337,2.18845
7.89315,9.31968,2.77274
7.84661,9.34381,3.17036
7.9537,9.84819,2.83283
7.88117,9.63162,2.86565
7.89822,8.78192,2.3435
7.89167,8.58652,2.38004
7.98507,9.2053,2.73493
8.01046,9.38049,3.08589
8.04951,9.00095,2.78289
7.97909,8.782,2.73972
7.40559,9.46333,2.89487
7.5802,9.34703,3.00555
7.97464,8.83023,2.89652
8.12559,8.95796,2.8709
8.01203,6.09127,1.13605
7.56418,6.06008,1.53255
7.84833,5.72548,1.28182
7.67958,5.9628,1.28473
8.25054,6.0067,1.60576
8.08963,6.64833,1.83195
8.38358,6.42098,1.60802
8.28028,6.26443,1.83543
8.39855,5.36057,1.54276
8.33957,5.55914,1.36768
8.46469,5.18769,1.5428
8.54641,5.04621,1.72745
8.37531,5.54202,1.80403
8.26688,5.68622,2.17479
7.81413,6.11408,2.0575
7.95862,5.76898,2.13899
7.85976,5.70866,2.32525
7.88114,5.6183,2.53849
7.81723,6.15105,2.45899
7.67977,6.40083,2.7621
8.57335,5.57298,2.12479
8.49316,5.26348,2.07642
8.67293,5.10076,2.18102
8.71041,4.96685,2.37159
8.89246,5.5383,2.26246
9.16275,5.72028,2.44979
7.99248,5.56539,2.47326
7.9328,5.38226,2.26083
7.6724,5.33803,2.37324
7.46994,5.34923,2.43749
7.82516,5.34336,2.79029
7.88224,5.29488,3.18816
8.61094,5.31268,2.54083
8.82049,5.25087,2.57163
8.43313,5.35838,2.97445
8.33496,5.41402,3.36442
8.1661,4.75777,2.33726
8.28516,4.56286,2.35564
7.88455,4.94189,2.64086
7.56387,4.98252,2.88408
8.47988,5.39217,3.27524
8.62867,5.48935,3.3182
8.21162,5.15827,3.65219
8.02293,5.1129,3.99344
8.41049,5.65152,3.85369
8.33789,5.43204,3.8734
8.33611,4.74622,3.12305
8.30227,4.57443,3.093
8.44646,5.04289,3.58525
8.51757,5.10382,3.96631
8.50626,4.85241,3.56714
8.43295,4.65044,3.50463
7.87541,5.15526,3.93751
8.0588,5.08346,4.02698
8.44533,4.58997,3.75047
8.59409,4.73052,3.73651
7.43459,7.89836,2.2861
7.59013,7.86974,2.10566
7.62298,7.7384,2.43962
7.69528,7.64646,2.65412
7.50486,8.13414,2.57528
7.3687,8.37373,2.88598
6.78334,7.68784,1.71914
6.92121,7.36352,1.78503
6.67964,7.24461,1.8602
6.63988,7.12926,2.0408
6.66841,7.65915,2.07317
6.49489,7.87552,2.38689
6.99769,8.19585,2.2144
7.16123,8.07737,2.03133
7.29709,8.29329,2.24411
7.40239,8.26897,2.45257
6.99812,8.52495,2.25903
6.73954,8.82746,2.41448
6.84267,7.67378,2.42481
6.8238,7.52126,2.1727
6.57783,7.37583,2.26292
6.38888,7.34359,2.31347
6.73915,7.35331,2.68115
6.81514,7.25431,3.0701
6.67267,8.16244,2.1083
6.47593,8.22664,2.0764
6.95765,8.40229,2.39639
7.16096,8.65099,2.5884
7.00086,7.5571,2.55559
7.13083,7.39536,2.69485
6.75279,7.87189,2.80788
6.50476,8.03087,3.10611
6.3142,8.06516,2.34987
6.29427,7.99384,2.20596
6.27494,8.40552,2.78695
6.14105,8.66092,3.08544
5.96227,8.43478,2.76681
5.85932,8.28934,2.70346
6.77806,8.01528,2.76297
6.91746,7.90006,2.93883
6.49789,8.40874,2.84277
6.24033,8.71169,3.00065
6.76682,8.44714,3.0126
6.7239,8.19263,3.0591
5.88781,7.91697,2.98388
6.06986,7.84636,3.1127
6.54631,8.3182,3.13884
6.66101,8.46076,3.03722
6.48392,7.91716,3.42905
6.30248,8.1508,3.4938
6.02346,8.45316,3.18529
6.18163,8.64346,3.17845
8.4028,7.05716,2.13294
8.57197,7.02633,1.96727
8.59412,6.89413,2.29833
8.66418,6.80329,2.51343
8.47869,7.29324,2.42976
8.34194,7.53552,2.73813
8.1273,6.34327,1.4922
8.27006,6.47067,1.41909
8.24725,6.10045,1.43792
8.30371,5.92036,1.5768
8.18348,6.3761,1.77411
8.06769,6.44235,2.15988
8.50851,6.78771,2.15957
8.41255,6.48367,2.21174
8.29754,6.51293,2.4323
8.19184,6.49989,2.63166
8.61103,6.7989,2.57614
8.81282,6.96359,2.85234
8.80715,6.47929,1.68851
8.65676,6.25055,1.71565
8.81835,6.02434,1.58679
8.86478,5.83244,1.69998
9.05821,6.40226,1.52878
9.40437,6.51955,1.41959
8.54504,6.04179,2.28731
8.60154,5.86679,2.43521
8.35535,6.47373,2.4649
8.08076,6.70655,2.69146
9.06881,6.43533,1.77714
9.19711,6.38888,1.65017
9.1173,6.45494,2.27703
9.26916,6.42699,2.64826
8.78584,5.75128,2.36629
8.75119,5.64244,2.25174
8.81306,5.86656,2.88616
8.75632,5.89674,3.28297
8.75181,5.67191,2.99651
8.67383,5.48366,2.92977
9.11725,6.12127,2.56607
9.29202,6.02213,2.71095
8.7943,6.41833,2.73349
8.5211,6.66815,2.94473
9.08829,6.52944,2.83276
9.05567,6.26663,2.89015
9.06934,5.4412,2.97775
9.22985,5.55897,2.98571
8.95354,6.26189,3.04349
9.09479,6.36332,2.9663
9.49747,5.80759,3.13698
9.35915,5.8842,3.35317
8.84428,5.88007,3.41176
8.77676,6.22019,3.33941
6.56182,7.46812,2.69677
6.6802,7.24624,2.49732
6.46593,7.50956,2.34132
6.38138,7.64066,2.2224
6.29613,7.45309,2.76865
6.02859,7.55113,3.06794
7.0966,7.2711,3.05581
7.05579,6.92314,3.01043
7.06647,6.78996,3.24896
7.0391,6.69404,3.4475
7.33691,7.16988,3.3807
7.57872,7.30661,3.64242
6.3793,6.82311,2.89633
6.38526,6.62453,2.95096
6.22115,7.2923,2.9855
5.91556,7.59418,3.00467
6.93202,7.42285,3.24535
7.10445,7.41074,3.39285
6.57559,7.45268,3.48105
6.30066,7.56107,3.77091
6.09939,6.71432,3.43782
6.09109,6.63507,3.29404
6.06081,6.75412,3.95769
5.96712,6.74084,4.34245
6.00888,6.57279,4.02321
5.93106,6.3919,3.94795
