-1.46723e-09,0.195,-1.30461e-07
0.0851406,0.112685,0.290377
0.114611,0.157758,-0.00128908
-1.46723e-09,0.195,-1.30461e-07
0.00327886,0.139286,0.291545
0.0851406,0.112685,0.290377
0.114611,0.157758,-0.00128907
0.135734,0.0430418,0.289655
0.185444,0.0602583,-0.00208563
0.114611,0.157758,-0.00128907
0.0851406,0.112685,0.290377
0.135734,0.0430418,0.289655
0.185444,0.0602583,-0.00208564
0.135734,-0.0430415,0.289655
0.185444,-0.0602583,-0.00208558
0.185444,0.0602583,-0.00208564
0.135734,0.0430418,0.289655
0.135734,-0.0430415,0.289655
0.185444,-0.0602583,-0.00208556
0.0851406,-0.112684,0.290377
0.114611,-0.157758,-0.00128885
0.185444,-0.0602583,-0.00208556
0.135734,-0.0430415,0.289655
0.0851406,-0.112684,0.290377
0.114611,-0.157758,-0.00128886
0.00327884,-0.139286,0.291545
-2.23517e-08,-0.195,1.16765e-07
0.114611,-0.157758,-0.00128886
0.0851406,-0.112684,0.290377
0.00327884,-0.139286,0.291545
-1.55791e-08,-0.195,1.30653e-07
-0.0785829,-0.112684,0.292714
-0.114611,-0.157758,0.00128908
-1.55791e-08,-0.195,1.30653e-07
0.00327885,-0.139286,0.291545
-0.0785829,-0.112684,0.292714
-0.114611,-0.157758,0.00128908
-0.129176,-0.0430414,0.293436
-0.185444,-0.0602582,0.00208563
-0.114611,-0.157758,0.00128908
-0.0785829,-0.112684,0.292714
-0.129176,-0.0430414,0.293436
-0.185444,-0.0602582,0.00208564
-0.129176,0.0430419,0.293436
-0.185444,0.0602583,0.00208558
-0.185444,-0.0602582,0.00208564
-0.129176,-0.0430414,0.293436
-0.129176,0.0430419,0.293436
-0.185444,0.0602583,0.00208556
-0.0785829,0.112685,0.292714
-0.114611,0.157758,0.00128885
-0.185444,0.0602583,0.00208556
-0.129176,0.0430419,0.293436
-0.0785829,0.112685,0.292714
-0.114611,0.157758,0.00128886
0.00327888,0.139286,0.291545
2.98023e-08,0.195,-1.16415e-07
-0.114611,0.157758,0.00128886
-0.0785829,0.112685,0.292714
0.00327888,0.139286,0.291545
0.00327886,0.139286,0.291545
0.087297,0.104017,0.82091
0.0851406,0.112685,0.290377
0.00327886,0.139286,0.291545
0.0117349,0.128572,0.822157
0.087297,0.104017,0.82091
0.0851406,0.112685,0.290377
0.133997,0.0397315,0.820139
0.135734,0.0430418,0.289655
0.0851406,0.112685,0.290377
0.087297,0.104017,0.82091
0.133997,0.0397315,0.82014
0.135734,0.0430418,0.289655
0.133997,-0.0397301,0.82014
0.135734,-0.0430415,0.289655
0.135734,0.0430418,0.289655
0.133997,0.0397315,0.820139
0.133997,-0.0397301,0.82014
0.135734,-0.0430415,0.289655
0.087297,-0.104016,0.82091
0.0851406,-0.112684,0.290377
0.135734,-0.0430415,0.289655
0.133997,-0.0397301,0.82014
0.087297,-0.104016,0.82091
0.0851406,-0.112684,0.290377
0.0117349,-0.128571,0.822158
0.00327885,-0.139286,0.291545
0.0851406,-0.112684,0.290377
0.087297,-0.104016,0.82091
0.0117349,-0.128571,0.822158
0.00327885,-0.139286,0.291545
-0.0638273,-0.104016,0.823405
-0.0785829,-0.112684,0.292714
0.00327885,-0.139286,0.291545
0.0117349,-0.128571,0.822158
-0.0638273,-0.104016,0.823405
-0.0785829,-0.112684,0.292714
-0.110527,-0.03973,0.824176
-0.129176,-0.0430414,0.293436
-0.0785829,-0.112684,0.292714
-0.0638273,-0.104016,0.823405
-0.110527,-0.03973,0.824175
-0.129176,-0.0430414,0.293436
-0.110527,0.0397315,0.824175
-0.129176,0.0430419,0.293436
-0.129176,-0.0430414,0.293436
-0.110527,-0.03973,0.824176
-0.110527,0.0397315,0.824175
-0.129176,0.0430419,0.293436
-0.0638273,0.104017,0.823405
-0.0785829,0.112685,0.292714
-0.129176,0.0430419,0.293436
-0.110527,0.0397315,0.824175
-0.0638273,0.104017,0.823405
-0.0785829,0.112685,0.292714
0.0117349,0.128572,0.822157
0.00327888,0.139286,0.291545
-0.0785829,0.112685,0.292714
-0.0638273,0.104017,0.823405
0.0117349,0.128572,0.822157
0.0117349,0.128572,0.822157
0.0925619,0.0953498,1.5032
0.087297,0.104017,0.82091
0.0117349,0.128572,0.822157
0.0232971,0.117859,1.50437
0.0925619,0.0953498,1.5032
0.087297,0.104017,0.82091
0.13537,0.0364212,1.50248
0.133997,0.0397315,0.820139
0.087297,0.104017,0.82091
0.0925619,0.0953498,1.5032
0.13537,0.0364212,1.50248
0.133997,0.0397315,0.820139
0.13537,-0.0364185,1.50248
0.133997,-0.0397301,0.82014
0.133997,0.0397315,0.820139
0.13537,0.0364212,1.50248
0.13537,-0.0364185,1.50248
0.133997,-0.0397301,0.82014
0.0925619,-0.0953471,1.5032
0.087297,-0.104016,0.82091
0.133997,-0.0397301,0.82014
0.13537,-0.0364185,1.50248
0.0925619,-0.0953471,1.5032
0.087297,-0.104016,0.82091
0.0232971,-0.117856,1.50437
0.0117349,-0.128571,0.822158
0.087297,-0.104016,0.82091
0.0925619,-0.0953471,1.5032
0.0232971,-0.117856,1.50437
0.0117349,-0.128571,0.822158
-0.0459676,-0.095347,1.50554
-0.0638273,-0.104016,0.823405
0.0117349,-0.128571,0.822158
0.0232971,-0.117856,1.50437
-0.0459677,-0.095347,1.50554
-0.0638273,-0.104016,0.823405
-0.0887756,-0.0364184,1.50627
-0.110527,-0.03973,0.824176
-0.0638273,-0.104016,0.823405
-0.0459676,-0.095347,1.50554
-0.0887756,-0.0364184,1.50627
-0.110527,-0.03973,0.824176
